class,AA_Kmer2,AC_Kmer2,AG_Kmer2,AU_Kmer2,CA_Kmer2,CC_Kmer2,CG_Kmer2,CU_Kmer2,GA_Kmer2,GC_Kmer2,GG_Kmer2,GU_Kmer2,UA_Kmer2,UC_Kmer2,UG_Kmer2,UU_Kmer2,AA_PC-PseDNC-General,AC_PC-PseDNC-General,AG_PC-PseDNC-General,AU_PC-PseDNC-General,CA_PC-PseDNC-General,CC_PC-PseDNC-General,CG_PC-PseDNC-General,CU_PC-PseDNC-General,GA_PC-PseDNC-General,GC_PC-PseDNC-General,GG_PC-PseDNC-General,GU_PC-PseDNC-General,UA_PC-PseDNC-General,UC_PC-PseDNC-General,UG_PC-PseDNC-General,UU_PC-PseDNC-General,lambda1_PC-PseDNC-General,lambda2_PC-PseDNC-General,lambda3_PC-PseDNC-General,lambda4_PC-PseDNC-General,lambda5_PC-PseDNC-General,lambda6_PC-PseDNC-General,lambda7_PC-PseDNC-General,lambda8_PC-PseDNC-General,lambda9_PC-PseDNC-General,lambda10_PC-PseDNC-General,1_DAC,2_DAC,3_DAC,4_DAC,5_DAC,6_DAC,7_DAC,8_DAC,9_DAC,10_DAC,11_DAC,12_DAC,13_DAC,14_DAC,15_DAC,16_DAC,17_DAC,18_DAC,19_DAC,20_DAC,21_DAC,22_DAC,23_DAC,24_DAC,25_DAC,26_DAC,27_DAC,28_DAC,29_DAC,30_DAC,31_DAC,32_DAC,33_DAC,34_DAC,35_DAC,36_DAC,37_DAC,38_DAC,39_DAC,40_DAC,41_DAC,42_DAC,43_DAC,44_DAC,45_DAC,46_DAC,47_DAC,48_DAC,49_DAC,50_DAC,51_DAC,52_DAC,53_DAC,54_DAC,55_DAC,56_DAC,57_DAC,58_DAC,59_DAC,60_DAC
0,0.15,0.0,0.2,0.1,0.1,0.1,0.0,0.05,0.15,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.091,0.0,0.121,0.061,0.061,0.061,0.0,0.03,0.091,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.041,0.039,0.038,0.044,0.047,0.036,0.034,0.04,0.038,0.037,-0.001,-0.088,0.133,-0.515,-0.001,0.002,0.002,-0.521,-0.013,-1.152,-0.025,-0.02,-0.002,-0.492,-0.246,1.817,-0.027,-0.012,0.001,-1.653,-0.171,2.586,0.009,-0.016,-0.001,-1.654,0.057,0.961,-0.002,-0.041,0.0,-1.938,0.077,0.534,-0.03,-0.066,-0.001,-1.435,-0.049,3.656,-0.04,-0.057,-0.0,-0.22,-0.095,-6.07,-0.032,-0.051,-0.001,-1.033,-0.215,-1.215,-0.045,-0.073,-0.001,-2.499,-0.076,-3.847,-0.043,-0.057
0,0.25,0.05,0.05,0.15,0.05,0.1,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.154,0.031,0.031,0.093,0.031,0.062,0.0,0.031,0.062,0.0,0.0,0.0,0.062,0.031,0.031,0.0,0.041,0.041,0.042,0.037,0.032,0.045,0.035,0.035,0.04,0.034,0.001,-0.421,0.162,-0.05,0.0,0.007,-0.001,-0.49,0.106,2.675,-0.01,-0.0,-0.001,-0.674,-0.068,1.981,-0.025,-0.023,0.002,1.114,-0.157,1.477,-0.025,-0.025,0.001,1.058,-0.142,0.639,-0.055,-0.057,-0.001,-0.252,-0.124,4.109,-0.071,-0.059,-0.003,1.307,-0.186,6.126,-0.058,-0.039,0.002,0.055,0.036,8.048,-0.024,-0.053,0.002,-0.73,0.042,7.555,-0.045,-0.084,-0.002,-1.083,-0.205,7.121,-0.098,-0.142
0,0.2,0.1,0.15,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.05,0.1,0.0,0.0,0.05,0.096,0.048,0.072,0.024,0.048,0.0,0.0,0.0,0.048,0.0,0.048,0.024,0.048,0.0,0.0,0.024,0.053,0.041,0.066,0.059,0.057,0.036,0.046,0.045,0.053,0.064,0.004,-0.608,0.137,-0.155,0.001,0.012,0.001,1.608,0.067,0.582,0.013,0.016,0.002,-0.979,0.119,-2.3,0.011,0.015,0.0,-0.35,-0.119,-1.753,0.042,0.017,-0.003,1.023,-0.054,-3.084,0.046,0.024,0.0,2.806,-0.087,-2.748,0.086,0.036,0.0,3.434,-0.095,-4.283,0.095,0.051,-0.005,3.026,0.001,-6.105,0.062,0.024,-0.004,2.881,-0.13,-3.201,0.052,0.014,-0.001,-0.516,-0.215,-5.342,0.047,0.013
0,0.15,0.05,0.15,0.05,0.0,0.05,0.0,0.1,0.15,0.05,0.1,0.0,0.1,0.0,0.05,0.0,0.079,0.026,0.079,0.026,0.0,0.026,0.0,0.053,0.079,0.026,0.053,0.0,0.053,0.0,0.026,0.0,0.048,0.048,0.047,0.036,0.047,0.05,0.026,0.056,0.053,0.061,-0.002,0.153,0.081,-0.327,0.0,0.002,-0.0,0.555,0.002,1.83,-0.005,-0.001,-0.002,-0.638,0.008,2.031,-0.016,-0.029,0.003,2.092,0.072,1.359,-0.01,-0.014,-0.001,3.264,0.019,1.228,0.013,0.016,0.0,3.593,-0.032,2.756,0.035,0.038,-0.002,6.738,-0.126,5.364,0.059,0.07,0.002,3.878,0.068,3.746,0.033,0.034,-0.002,6.445,-0.022,7.01,0.032,0.053,0.002,3.267,-0.001,7.174,0.039,0.066
0,0.05,0.1,0.0,0.05,0.05,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.35,0.03,0.059,0.0,0.03,0.03,0.03,0.0,0.089,0.0,0.0,0.0,0.0,0.059,0.059,0.0,0.208,0.046,0.039,0.041,0.048,0.045,0.039,0.035,0.029,0.049,0.036,0.001,-0.998,0.242,-0.03,0.001,0.007,-0.001,0.325,0.003,0.363,0.01,0.006,-0.001,0.946,-0.387,1.176,0.02,0.015,-0.003,0.126,-0.276,3.674,0.013,0.012,0.0,-0.534,-0.174,2.639,-0.017,-0.002,0.0,0.252,0.095,-0.974,-0.017,0.008,-0.001,-0.568,0.154,-0.271,0.017,0.004,-0.002,1.646,0.147,-1.952,0.023,0.014,-0.001,0.896,-0.049,-1.359,0.042,0.031,-0.003,0.404,-0.241,-3.816,0.038,0.016
0,0.15,0.05,0.0,0.2,0.05,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.1,0.15,0.05,0.05,0.091,0.03,0.0,0.122,0.03,0.0,0.0,0.091,0.03,0.0,0.0,0.0,0.061,0.091,0.03,0.03,0.045,0.045,0.04,0.046,0.041,0.039,0.023,0.036,0.04,0.037,-0.002,-0.153,-0.262,-0.116,-0.002,-0.003,-0.001,-1.189,0.083,-0.629,-0.024,-0.024,-0.002,0.136,-0.149,-3.223,-0.021,-0.013,0.0,-1.731,-0.185,-4.056,-0.031,-0.027,0.001,-1.39,0.057,-6.688,-0.025,-0.002,-0.001,0.488,-0.152,-6.316,-0.011,0.011,0.001,0.114,0.4,-6.862,-0.049,-0.011,-0.001,-1.444,-0.236,-5.917,-0.002,-0.001,0.0,-2.782,0.086,-1.22,-0.023,-0.031,-0.002,-2.925,-0.356,-2.621,-0.069,-0.071
0,0.2,0.1,0.05,0.1,0.15,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.15,0.119,0.059,0.03,0.059,0.089,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.089,0.05,0.043,0.035,0.029,0.049,0.032,0.034,0.047,0.046,0.042,0.002,-0.784,0.073,-0.26,-0.003,-0.0,-0.004,-0.605,-0.138,2.784,-0.013,-0.014,0.001,1.598,0.02,1.387,-0.021,-0.005,0.002,2.143,0.203,2.727,-0.006,0.015,0.0,1.52,-0.062,3.302,-0.004,0.014,-0.001,1.891,0.121,2.827,-0.036,0.003,0.001,1.99,0.158,5.927,-0.061,0.001,-0.002,1.672,-0.213,7.759,-0.049,0.016,-0.005,3.091,-0.273,9.455,-0.045,0.017,0.0,0.861,0.235,8.705,-0.061,0.032
0,0.0,0.0,0.05,0.15,0.1,0.2,0.0,0.05,0.1,0.05,0.05,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.03,0.089,0.059,0.118,0.0,0.03,0.059,0.03,0.03,0.03,0.0,0.059,0.059,0.0,0.055,0.032,0.046,0.039,0.04,0.043,0.036,0.043,0.026,0.049,-0.002,-1.435,0.023,-0.227,-0.001,-0.002,-0.001,0.093,0.009,1.582,0.027,0.002,0.002,-1.022,0.025,1.152,0.026,0.002,-0.002,-0.616,-0.059,1.158,-0.001,-0.02,-0.0,1.075,-0.049,0.954,0.001,-0.012,-0.0,-0.945,0.001,0.173,-0.004,-0.027,-0.001,-0.606,0.004,4.684,-0.013,-0.017,-0.001,-2.255,-0.008,7.57,0.028,-0.006,-0.001,-0.444,0.04,7.89,0.013,-0.033,0.003,-3.316,-0.037,8.105,-0.017,-0.058
0,0.1,0.05,0.0,0.1,0.1,0.25,0.0,0.1,0.0,0.05,0.05,0.0,0.0,0.1,0.1,0.0,0.06,0.03,0.0,0.06,0.06,0.15,0.0,0.06,0.0,0.03,0.03,0.0,0.0,0.06,0.06,0.0,0.04,0.036,0.036,0.041,0.042,0.041,0.049,0.041,0.029,0.046,-0.002,-0.002,0.092,-0.213,0.001,0.011,0.001,-0.272,-0.028,1.155,0.027,-0.001,-0.003,-0.832,-0.078,4.728,0.017,0.002,0.002,-0.999,-0.016,3.997,-0.001,-0.011,-0.002,-1.573,-0.141,4.186,-0.014,-0.04,0.001,-2.02,-0.084,3.722,-0.044,-0.072,-0.001,-1.877,-0.014,0.591,-0.049,-0.047,0.005,-3.394,0.107,3.772,-0.004,-0.029,-0.001,-0.455,-0.089,-5.833,-0.005,-0.01,0.001,-3.009,-0.081,-4.605,0.045,-0.01
0,0.0,0.0,0.05,0.1,0.05,0.05,0.0,0.1,0.05,0.0,0.0,0.1,0.05,0.15,0.1,0.2,0.0,0.0,0.029,0.059,0.029,0.029,0.0,0.059,0.029,0.0,0.0,0.059,0.029,0.088,0.059,0.118,0.039,0.043,0.044,0.042,0.04,0.02,0.041,0.051,0.041,0.05,-0.003,0.022,0.124,-0.169,-0.001,0.002,-0.003,-0.737,-0.085,-0.912,-0.025,-0.027,0.002,-1.113,0.046,-3.328,-0.027,-0.016,-0.004,-0.929,-0.147,-4.829,-0.056,-0.029,0.002,-1.758,-0.133,-4.063,-0.024,-0.028,0.002,0.288,0.108,-7.365,-0.021,-0.01,-0.002,-2.156,-0.221,-7.101,0.013,-0.011,0.0,-3.382,-0.34,-9.0,-0.009,-0.07,-0.001,-4.669,-0.125,-10.56,-0.052,-0.107,0.001,-4.369,-0.116,-10.484,-0.032,-0.072
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.05,0.15,0.0,0.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.024,0.024,0.073,0.0,0.097,0.097,0.073,0.062,0.06,0.032,0.064,0.05,0.031,0.073,0.05,0.034,0.059,0.001,-1.519,-0.121,-0.241,-0.001,-0.006,-0.004,-0.56,-0.097,0.304,0.009,0.012,-0.002,2.26,0.148,3.406,-0.004,0.022,-0.003,-2.078,-0.134,2.355,-0.029,-0.01,0.001,1.532,0.098,0.674,-0.033,0.013,0.006,3.377,0.061,1.421,0.003,0.013,0.003,-2.322,-0.103,5.842,-0.019,-0.011,-0.006,2.238,0.051,-3.969,-0.014,0.024,-0.003,0.812,-0.031,-5.656,-0.047,-0.026,-0.0,-3.478,-0.059,-5.542,0.005,-0.02
0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.15,0.4,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.058,0.058,0.0,0.087,0.231,0.05,0.054,0.025,0.048,0.045,0.034,0.041,0.048,0.026,0.053,0.002,-0.828,-0.026,-0.019,-0.001,0.001,-0.003,-2.048,-0.444,-0.857,-0.011,-0.012,0.001,0.584,0.044,0.56,-0.006,0.002,0.001,-1.315,0.009,-2.47,-0.016,0.002,-0.001,-2.525,-0.165,-3.667,-0.029,-0.005,-0.004,-1.46,0.052,-2.361,-0.027,0.008,-0.001,-1.915,0.191,-6.162,-0.039,0.007,0.004,-3.953,0.122,-7.882,-0.088,-0.025,-0.0,-3.678,0.193,-6.785,-0.068,-0.038,-0.005,-5.183,-0.271,-6.068,-0.067,-0.039
0,0.0,0.05,0.0,0.15,0.15,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.1,0.0,0.032,0.0,0.097,0.097,0.065,0.0,0.097,0.0,0.0,0.0,0.0,0.032,0.162,0.0,0.065,0.046,0.037,0.039,0.029,0.048,0.026,0.037,0.036,0.034,0.02,-0.001,-0.582,-0.135,-0.332,-0.002,-0.0,-0.001,-1.475,0.081,-0.693,-0.0,-0.001,0.002,-1.007,-0.087,1.697,-0.01,0.001,-0.003,-0.82,0.204,1.263,-0.013,-0.006,0.002,-2.361,0.009,-0.232,-0.044,-0.023,-0.0,-1.198,0.019,4.098,-0.052,-0.024,-0.002,0.399,0.099,2.551,-0.056,-0.038,0.0,-0.662,-0.059,4.667,-0.008,-0.022,-0.003,-0.097,-0.038,3.392,-0.023,-0.039,-0.001,0.115,-0.032,2.568,-0.06,-0.073
0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.1,0.15,0.4,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.0,0.09,0.0,0.06,0.09,0.241,0.048,0.035,0.045,0.057,0.042,0.045,0.038,0.027,0.041,0.021,0.003,-1.041,0.168,-0.03,0.0,0.008,-0.002,0.95,-0.073,0.477,0.006,0.006,-0.004,0.334,-0.169,1.412,0.01,0.016,-0.003,-0.509,-0.227,2.214,0.02,0.026,-0.003,0.978,-0.041,3.214,0.026,0.049,0.001,2.052,0.035,1.831,0.022,0.054,0.002,1.367,0.126,2.802,0.054,0.055,0.005,2.1,0.048,6.654,0.039,0.057,0.004,-0.392,0.454,5.66,0.011,0.012,0.005,0.423,0.169,4.368,-0.038,-0.027
0,0.05,0.05,0.05,0.0,0.1,0.0,0.0,0.3,0.0,0.15,0.05,0.0,0.0,0.15,0.1,0.0,0.024,0.024,0.024,0.0,0.048,0.0,0.0,0.143,0.0,0.071,0.024,0.0,0.0,0.071,0.048,0.0,0.065,0.046,0.062,0.03,0.057,0.057,0.052,0.04,0.056,0.061,-0.002,-0.929,-0.058,-1.094,0.001,-0.001,0.001,-0.318,0.064,-0.737,-0.025,-0.014,0.0,-1.319,0.013,1.359,-0.034,-0.024,-0.001,1.446,-0.042,-2.898,-0.035,-0.01,0.001,-0.124,0.028,-1.6,-0.051,-0.012,0.001,1.606,0.073,-0.891,-0.031,0.022,0.0,1.795,-0.01,0.453,0.004,0.028,0.0,3.38,0.13,-7.096,0.008,0.045,0.001,-0.947,-0.047,-9.9,-0.011,0.001,0.001,-2.275,0.101,-9.353,0.04,0.009
0,0.15,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.05,0.15,0.05,0.1,0.1,0.078,0.0,0.0,0.104,0.0,0.026,0.0,0.0,0.026,0.0,0.052,0.026,0.078,0.026,0.052,0.052,0.051,0.05,0.053,0.044,0.039,0.059,0.043,0.047,0.039,0.052,-0.001,-0.479,-0.007,-0.069,-0.0,0.01,0.001,-0.964,0.012,-0.187,-0.029,-0.032,-0.001,-0.622,-0.139,-2.495,-0.029,-0.027,-0.001,1.264,-0.16,-0.895,-0.017,-0.001,-0.001,3.059,0.053,0.453,-0.008,0.026,0.0,0.256,-0.156,0.553,-0.043,-0.001,-0.001,-0.257,0.074,-0.089,-0.069,-0.051,-0.001,-1.401,-0.327,2.386,-0.034,-0.057,-0.002,0.284,-0.019,-0.766,-0.038,-0.048,0.003,-3.232,0.033,-1.163,-0.052,-0.062
0,0.2,0.05,0.15,0.05,0.05,0.0,0.0,0.05,0.1,0.0,0.1,0.05,0.1,0.05,0.05,0.0,0.105,0.026,0.079,0.026,0.026,0.0,0.0,0.026,0.052,0.0,0.052,0.026,0.052,0.026,0.026,0.0,0.059,0.054,0.045,0.044,0.037,0.041,0.049,0.052,0.046,0.047,-0.001,-1.196,-0.157,-0.064,-0.001,-0.001,0.0,1.011,-0.099,-1.225,0.001,-0.011,0.0,-0.152,0.009,-2.368,-0.007,-0.02,-0.001,-0.078,-0.008,0.322,-0.009,-0.015,-0.002,1.69,0.196,1.014,0.001,-0.004,-0.001,1.07,-0.224,-0.357,-0.025,-0.027,-0.003,0.295,-0.167,2.984,-0.033,-0.031,0.001,1.254,0.148,3.934,-0.008,0.005,-0.001,0.35,0.088,5.727,0.036,0.003,0.004,0.231,0.079,4.005,0.004,-0.041
0,0.1,0.1,0.05,0.05,0.15,0.05,0.0,0.05,0.05,0.1,0.0,0.05,0.05,0.0,0.1,0.1,0.05,0.05,0.025,0.025,0.074,0.025,0.0,0.025,0.025,0.05,0.0,0.025,0.025,0.0,0.05,0.05,0.076,0.042,0.061,0.034,0.061,0.041,0.062,0.034,0.058,0.035,-0.002,-2.44,-0.238,-0.662,-0.0,-0.002,-0.001,0.874,0.042,-0.792,-0.021,-0.031,0.003,-0.168,-0.047,-1.201,-0.028,-0.03,-0.003,2.183,0.174,1.464,-0.02,-0.012,0.0,-0.498,-0.187,1.614,0.004,-0.019,-0.001,3.061,0.057,1.289,-0.002,-0.02,-0.001,-1.238,-0.066,1.069,-0.014,-0.023,-0.002,3.919,0.122,0.333,-0.02,-0.027,0.001,-0.48,-0.257,2.799,0.014,-0.027,-0.005,2.992,0.038,5.389,0.023,-0.011
0,0.15,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1,0.0,0.0,0.2,0.073,0.024,0.024,0.049,0.024,0.0,0.0,0.0,0.024,0.0,0.122,0.0,0.049,0.0,0.0,0.097,0.036,0.031,0.041,0.04,0.05,0.049,0.066,0.056,0.069,0.075,0.003,2.107,0.165,0.003,0.003,0.036,-0.001,0.87,0.136,-0.658,-0.013,0.0,-0.002,-1.78,0.008,-1.666,-0.03,-0.036,-0.001,-4.398,-0.039,-2.362,-0.049,-0.076,-0.001,-7.555,-0.175,-3.589,-0.071,-0.122,-0.0,-10.126,-0.138,-4.91,-0.097,-0.174,-0.0,-12.441,-0.337,-1.368,-0.121,-0.199,-0.002,-10.562,-0.263,-0.154,-0.116,-0.194,-0.002,-12.031,-0.041,1.919,-0.111,-0.185,-0.001,-14.735,-0.129,0.405,-0.131,-0.203
0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.25,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.024,0.024,0.024,0.024,0.0,0.024,0.024,0.024,0.118,0.047,0.0,0.047,0.047,0.047,0.055,0.06,0.052,0.055,0.049,0.039,0.049,0.064,0.065,0.039,-0.002,-0.628,-0.007,0.047,-0.0,0.002,0.001,-2.643,0.015,-0.81,-0.012,-0.028,-0.001,-1.89,0.025,-0.003,0.02,-0.018,0.001,-1.597,0.075,1.155,0.04,0.022,-0.003,-0.362,-0.004,4.695,0.035,0.032,0.003,1.353,-0.069,4.383,0.029,0.007,-0.002,0.213,0.035,3.761,-0.001,0.0,0.004,0.241,-0.042,0.105,0.006,0.034,-0.003,-0.223,-0.182,1.981,0.053,0.03,0.001,2.473,-0.154,1.032,0.021,0.018
0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.15,0.05,0.1,0.2,0.15,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.048,0.0,0.048,0.0,0.072,0.024,0.048,0.096,0.072,0.07,0.047,0.041,0.066,0.038,0.043,0.056,0.036,0.054,0.067,0.003,-1.994,0.179,-0.853,-0.001,0.003,-0.002,-0.021,0.028,3.02,-0.018,-0.005,-0.006,1.972,-0.08,-3.533,-0.018,-0.001,-0.002,-2.704,0.045,-2.03,0.002,-0.004,0.002,2.445,0.015,-3.218,-0.003,-0.004,0.004,1.595,-0.009,0.38,-0.026,-0.012,0.001,-2.576,0.057,-0.045,-0.044,-0.018,-0.005,1.59,-0.135,-4.553,-0.052,-0.01,-0.007,-2.273,-0.196,-2.732,-0.024,-0.011,-0.001,-4.408,-0.352,-4.984,-0.084,-0.057
0,0.05,0.0,0.05,0.15,0.05,0.0,0.0,0.1,0.05,0.05,0.05,0.0,0.15,0.05,0.05,0.2,0.026,0.0,0.026,0.079,0.026,0.0,0.0,0.053,0.026,0.026,0.026,0.0,0.079,0.026,0.026,0.106,0.055,0.056,0.033,0.05,0.061,0.034,0.048,0.058,0.039,0.038,-0.001,-0.674,-0.319,-0.38,-0.001,-0.002,0.001,-0.662,0.146,0.93,0.009,0.007,-0.001,1.814,0.012,4.467,-0.0,0.008,-0.0,-0.097,-0.152,3.783,-0.032,-0.021,-0.002,-0.458,0.185,5.091,-0.019,0.0,0.001,3.12,-0.102,3.068,-0.018,0.011,-0.0,1.04,0.186,1.271,-0.028,0.013,0.001,0.212,-0.082,3.895,-0.015,0.026,-0.001,3.303,0.017,-0.105,-0.016,0.051,0.0,1.848,0.239,-1.421,-0.028,0.047
0,0.05,0.05,0.15,0.05,0.1,0.05,0.0,0.05,0.05,0.05,0.1,0.1,0.1,0.05,0.05,0.0,0.023,0.023,0.069,0.023,0.046,0.023,0.0,0.023,0.023,0.023,0.046,0.046,0.046,0.023,0.023,0.0,0.06,0.051,0.045,0.063,0.057,0.055,0.055,0.061,0.027,0.066,-0.004,-1.554,0.036,-0.05,-0.0,0.005,0.004,0.967,0.069,-3.041,0.0,0.006,-0.004,1.366,-0.083,-3.598,-0.019,-0.005,0.003,-1.682,0.11,0.174,-0.024,-0.004,-0.004,-1.567,-0.095,1.467,0.008,-0.001,0.002,-0.627,-0.006,-0.199,-0.008,-0.026,-0.004,-1.898,-0.187,-0.437,-0.036,-0.047,0.001,-2.943,-0.032,3.991,-0.045,-0.043,-0.0,4.308,-0.158,3.167,-0.044,-0.022,0.001,-1.869,-0.095,1.405,-0.052,-0.024
0,0.05,0.0,0.05,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.15,0.1,0.0,0.3,0.031,0.0,0.031,0.061,0.0,0.061,0.0,0.061,0.0,0.0,0.0,0.031,0.092,0.061,0.0,0.183,0.046,0.05,0.033,0.035,0.028,0.041,0.035,0.031,0.042,0.049,-0.001,-0.482,-0.141,-0.175,0.0,0.009,0.001,-2.224,-0.106,-0.98,-0.001,-0.001,-0.0,-0.119,0.156,-0.35,0.016,0.019,-0.002,0.076,-0.132,-3.049,0.018,0.025,0.001,-1.222,0.148,-4.172,0.019,0.025,-0.001,-1.701,-0.034,-3.673,0.037,0.035,-0.001,-1.269,-0.167,-0.364,0.029,0.036,-0.0,-1.148,0.138,-2.215,0.016,0.01,-0.003,-2.795,-0.208,-3.306,-0.004,-0.047,-0.0,-4.51,-0.117,-5.568,-0.044,-0.087
0,0.25,0.15,0.0,0.05,0.15,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.05,0.05,0.1,0.0,0.131,0.079,0.0,0.026,0.079,0.0,0.0,0.053,0.026,0.026,0.0,0.0,0.026,0.026,0.053,0.0,0.06,0.041,0.06,0.046,0.045,0.053,0.061,0.034,0.045,0.03,0.003,-1.183,0.272,-0.54,-0.003,0.005,0.002,-0.34,-0.152,1.135,0.02,-0.005,-0.0,-2.089,-0.183,3.359,0.001,-0.015,-0.002,-0.383,-0.111,-3.013,-0.003,-0.011,-0.006,-1.001,-0.191,-2.604,0.019,-0.017,-0.006,-2.187,-0.295,-5.526,0.013,-0.017,-0.001,-1.817,-0.143,-5.785,0.015,-0.001,-0.001,0.696,0.045,-3.961,0.025,0.02,0.0,0.526,0.242,-3.761,0.032,0.048,0.004,-0.781,0.325,-5.116,0.018,0.048
0,0.2,0.05,0.1,0.0,0.05,0.1,0.0,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.104,0.026,0.052,0.0,0.026,0.052,0.0,0.052,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.054,0.049,0.057,0.056,0.032,0.039,0.055,0.041,0.062,0.038,-0.003,-0.269,-0.135,-0.651,-0.002,-0.0,0.001,-1.108,0.068,-0.906,-0.025,-0.031,-0.0,-2.111,-0.176,-0.57,0.006,-0.011,0.002,-3.314,0.161,2.753,-0.002,-0.008,-0.002,-0.03,-0.225,1.446,-0.017,-0.041,0.003,0.612,0.156,0.011,-0.019,-0.051,-0.002,-0.384,-0.178,1.522,-0.002,-0.022,-0.004,-0.273,0.115,2.522,0.046,-0.006,0.002,-2.533,-0.275,0.703,0.027,-0.062,-0.001,-1.253,0.032,-0.621,-0.014,-0.098
0,0.25,0.05,0.15,0.0,0.05,0.0,0.0,0.1,0.1,0.05,0.1,0.0,0.05,0.05,0.0,0.05,0.135,0.027,0.081,0.0,0.027,0.0,0.0,0.054,0.054,0.027,0.054,0.0,0.027,0.027,0.0,0.027,0.049,0.042,0.052,0.053,0.051,0.053,0.045,0.039,0.03,0.046,-0.0,0.672,-0.057,-0.623,0.001,0.009,-0.003,1.669,0.003,0.567,0.016,0.027,-0.001,-0.578,-0.083,1.647,0.047,0.018,0.0,1.042,0.095,-0.013,0.055,0.031,-0.001,1.97,-0.19,1.439,0.071,0.037,0.002,3.435,0.224,1.429,0.096,0.073,-0.0,5.252,0.039,3.081,0.121,0.1,-0.002,4.491,-0.041,1.496,0.133,0.117,0.001,5.833,0.064,5.636,0.13,0.117,0.001,3.819,0.072,4.242,0.104,0.092
0,0.2,0.15,0.05,0.05,0.1,0.05,0.0,0.05,0.0,0.05,0.1,0.05,0.1,0.0,0.05,0.0,0.087,0.065,0.022,0.022,0.043,0.022,0.0,0.022,0.0,0.022,0.043,0.022,0.043,0.0,0.022,0.0,0.061,0.051,0.057,0.058,0.055,0.056,0.073,0.048,0.04,0.066,-0.005,-0.69,-0.068,-0.38,-0.001,0.005,-0.002,1.551,-0.161,-0.556,-0.005,0.0,0.0,1.343,0.045,0.622,0.005,0.014,-0.001,0.677,-0.043,-0.49,-0.004,0.009,0.007,1.123,-0.02,-2.909,-0.011,0.02,-0.005,0.087,0.011,-1.549,0.018,0.024,-0.001,-0.699,-0.012,-10.316,0.021,0.027,0.002,2.648,0.057,-7.241,0.003,0.018,0.002,3.84,-0.074,-5.335,0.013,0.047,-0.001,-1.328,0.094,-7.747,-0.0,0.051
0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.109,0.0,0.055,0.109,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.055,0.082,0.0,0.082,0.0,0.063,0.029,0.049,0.043,0.047,0.03,0.048,0.055,0.031,0.06,0.004,-2.119,0.106,-0.152,0.001,0.003,-0.001,2.805,0.005,-0.518,0.0,0.003,-0.002,-0.078,-0.212,0.74,0.028,-0.004,0.001,1.372,-0.005,-2.115,0.024,0.001,0.001,-0.046,0.082,-2.796,-0.004,-0.019,-0.0,1.096,0.209,1.376,-0.018,-0.032,-0.003,-0.53,-0.224,0.113,-0.057,-0.07,-0.002,-1.592,-0.278,4.754,-0.075,-0.087,0.004,1.822,-0.2,7.206,-0.065,-0.073,0.004,-3.515,-0.138,6.416,-0.081,-0.084
